Reactions,Min Solutions,Max Solutions,Solution Biomass
ACALD,0.0,1000.0,0.758409337236285
ACALD_reverse,0.0,1000.0,0.758409337236285
ACALDt,0.0,1000.0,0.758409337236285
ACALDt_reverse,0.0,1000.0,0.758409337236285
ACKr,0.0,1000.0,0.758409337236285
ACKr_reverse,0.0,1000.0,0.758409337236285
ACONTa,0.736423050549804,1000.0,0.758409337236285
ACONTa_reverse,0.0,999.26357694945,0.758409337236285
ACONTb,0.736423050549621,1000.0,0.758409337236285
ACONTb_reverse,0.0,999.26357694945,0.758409337236285
ACt2r,0.0,1000.0,0.758409337236285
ACt2r_reverse,0.0,1000.0,0.758409337236285
ADK1,0.0,42.3842247810435,0.758409337236285
ADK1_reverse,0.0,42.3842247810435,0.758409337236285
AKGDH,0.0,8.98505644450103,0.758409337236285
AKGt2r,0.0,39.6942975111037,0.758409337236285
AKGt2r_reverse,0.0,39.6942975111031,0.758409337236285
ALCD2x,0.0,1000.0,0.758409337236285
ALCD2x_reverse,0.0,1000.0,0.758409337236285
ATPM,8.39,15.8529255002172,0.758409337236285
ATPS4r,26.0443688258231,1000.0,0.758409337236285
ATPS4r_reverse,0.0,973.955631174179,0.758409337236285
BIOMASS_Ecoli_core_w_GAM,0.682568403512657,0.758409337236285,0.758409337236285
CO2t,0.0,989.966230660505,0.758409337236285
CO2t_reverse,10.0337693394949,1000.0,0.758409337236285
CS,0.736423050549804,9.80086520912696,0.758409337236285
CYTBD,27.6018805899792,44.1950583427396,0.758409337236285
D_LACt2,0.0,1000.0,0.758409337236285
D_LACt2_reverse,0.0,1000.0,0.758409337236285
ENO,9.55413415347786,101.567663791472,0.758409337236285
ENO_reverse,0.0,85.6679359148551,0.758409337236285
ETOHt2r,0.0,1000.0,0.758409337236285
ETOHt2r_reverse,0.0,1000.0,0.758409337236285
EX_ac_e,0.0,8.1814513390132,0.758409337236285
EX_ac_e_reverse,0.0,0.0,0.758409337236285
EX_acald_e,0.0,4.54639155310963,0.758409337236285
EX_acald_e_reverse,0.0,0.0,0.758409337236285
EX_akg_e,0.0,2.28015564298362,0.758409337236285
EX_akg_e_reverse,0.0,0.0,0.758409337236285
EX_co2_e,10.0337693394951,1000.0,0.758409337236285
EX_co2_e_reverse,0.0,989.966230660505,0.758409337236285
EX_etoh_e,0.0,3.91206065550216,0.758409337236285
EX_etoh_e_reverse,0.0,0.0,0.758409337236285
EX_for_e,0.0,15.6753684059571,0.758409337236285
EX_for_e_reverse,0.0,0.0,0.758409337236285
EX_fru_e,0.0,0.0,0.758409337236285
EX_fru_e_reverse,0.0,0.0,0.758409337236285
EX_fum_e,0.0,0.0,0.758409337236285
EX_fum_e_reverse,0.0,0.0,0.758409337236285
EX_glc__D_e,0.0,1.7425333080364,0.758409337236285
EX_glc__D_e_reverse,8.25746669196358,10.0,0.758409337236285
EX_gln__L_e,0.0,0.0,0.758409337236285
EX_gln__L_e_reverse,0.0,0.0,0.758409337236285
EX_glu__L_e,0.0,1.98887057423206,0.758409337236285
EX_glu__L_e_reverse,0.0,0.0,0.758409337236285
EX_h2o_e,15.0058706180427,1000.0,0.758409337236285
EX_h2o_e_reverse,0.0,984.994129381957,0.758409337236285
EX_h_e,14.6130256642245,1000.0,0.758409337236285
EX_h_e_reverse,0.0,985.386974335778,0.758409337236285
EX_lac__D_e,0.0,4.62046778346023,0.758409337236285
EX_lac__D_e_reverse,0.0,0.0,0.758409337236285
EX_mal__L_e,0.0,0.0,0.758409337236285
EX_mal__L_e_reverse,0.0,0.0,0.758409337236285
EX_nh4_e,0.0,996.278091009326,0.758409337236285
EX_nh4_e_reverse,3.72190899067383,1000.0,0.758409337236285
EX_o2_e,0.0,986.199059705011,0.758409337236285
EX_o2_e_reverse,13.8009402949896,1000.0,0.758409337236285
EX_pi_e,0.0,997.489035613998,0.758409337236285
EX_pi_e_reverse,2.51096438600204,1000.0,0.758409337236285
EX_pyr_e,0.0,5.56675235275942,0.758409337236285
EX_pyr_e_reverse,0.0,0.0,0.758409337236285
EX_succ_e,0.0,3.0388585945526,0.758409337236285
EX_succ_e_reverse,0.0,0.0,0.758409337236285
FBA,2.37461723658187,1000.0,0.758409337236285
FBA_reverse,0.0,997.625382763418,0.758409337236285
FBP,0.0,7.46292550021719,0.758409337236285
FORt,0.0,0.0,0.758409337236285
FORt2,0.0,29.8517020008687,0.758409337236285
FORt_reverse,0.0,40.6545459404457,0.758409337236285
FRD7,0.0,18.9478087335616,0.758409337236285
FRUpts2,0.0,0.0,0.758409337236285
FUM,0.0,1000.0,0.758409337236285
FUM_reverse,0.0,1000.0,0.758409337236285
FUMt2_2,0.0,0.0,0.758409337236285
G6PDH2r,0.0,171.056436693459,0.758409337236285
G6PDH2r_reverse,0.0,162.845177560515,0.758409337236285
GAPD,10.5752564851329,48.2101822865593,0.758409337236285
GAPD_reverse,0.0,31.2893320782841,0.758409337236285
GLCpts,8.2574666919636,10.0,0.758409337236285
GLNS,0.174532740778186,7.63745824099537,0.758409337236285
GLNabc,0.0,0.0,0.758409337236285
GLUDy,0.0,143.450337165772,0.758409337236285
GLUDy_reverse,0.0,146.997713415668,0.758409337236285
GLUN,0.0,7.46292550021718,0.758409337236285
GLUSy,0.0,6.71387944449069,0.758409337236285
GLUt2r,0.0,48.9151677225308,0.758409337236285
GLUt2r_reverse,0.0,48.9151677225306,0.758409337236285
GND,0.0,19.7460955618887,0.758409337236285
H2Ot,0.0,984.994129381957,0.758409337236285
H2Ot_reverse,15.0058706180428,1000.0,0.758409337236285
ICDHyr,0.736423050549621,383.026092013375,0.758409337236285
ICDHyr_reverse,0.0,378.174352087361,0.758409337236285
ICL,0.0,3.52431248335035,0.758409337236285
LDH_D,0.0,1000.0,0.758409337236285
LDH_D_reverse,0.0,1000.0,0.758409337236285
MALS,0.0,3.52431248335035,0.758409337236285
MALt2_2,0.0,0.0,0.758409337236285
MDH,0.0,7.79733911644921,0.758409337236285
MDH_reverse,0.0,5.12672448350262,0.758409337236285
ME1,0.0,9.23493609262591,0.758409337236285
ME2,0.0,8.97409268171157,0.758409337236285
NADH16,26.6177401608611,39.3539416729397,0.758409337236285
NADTRHD,0.0,28.9085256592393,0.758409337236285
NH4t,3.72190899067383,1000.0,0.758409337236285
NH4t_reverse,0.0,996.278091009326,0.758409337236285
O2t,13.8009402949896,1000.0,0.758409337236285
O2t_reverse,0.0,986.19905970501,0.758409337236285
PDH,0.0,12.7098071253025,0.758409337236285
PFK,2.37461723658187,15.8328987721358,0.758409337236285
PFL,0.0,15.6753684059571,0.758409337236285
PGI,0.0,53.9132698622722,0.758409337236285
PGI_reverse,0.0,47.8472309989937,0.758409337236285
PGK,0.0,96.9089052028349,0.758409337236285
PGK_reverse,10.5752564851329,113.82975541111,0.758409337236285
PGL,0.0,19.7460955618887,0.758409337236285
PGM,0.0,990.445865846522,0.758409337236285
PGM_reverse,9.55413415347786,1000.0,0.758409337236285
PIt2r,2.51096438600203,1000.0,0.758409337236285
PIt2r_reverse,0.0,997.489035613998,0.758409337236285
PPC,0.0,12.0551349776499,0.758409337236285
PPCK,0.0,5.1067627194377,0.758409337236285
PPS,0.0,5.61506457319006,0.758409337236285
PTAr,0.0,1000.0,0.758409337236285
PTAr_reverse,0.0,1000.0,0.758409337236285
PYK,0.0,7.48551129767308,0.758409337236285
PYRt2,0.0,1000.0,0.758409337236285
PYRt2_reverse,0.0,1000.0,0.758409337236285
RPE,0.0,1000.0,0.758409337236285
RPE_reverse,0.0,1000.0,0.758409337236285
RPI,0.0,999.509369831555,0.758409337236285
RPI_reverse,0.490630168444896,1000.0,0.758409337236285
SUCCt2_2,0.0,7.55250894462742,0.758409337236285
SUCCt3,0.0,7.5525089446274,0.758409337236285
SUCDi,0.0,23.2526539623489,0.758409337236285
SUCOAS,0.0,71.6054769836272,0.758409337236285
SUCOAS_reverse,0.0,75.7207938590924,0.758409337236285
TALA,0.0,1000.0,0.758409337236285
TALA_reverse,0.0,1000.0,0.758409337236285
THD2,0.0,9.72397105610775,0.758409337236285
TKT1,0.0,1000.0,0.758409337236285
TKT1_reverse,0.0,1000.0,0.758409337236285
TKT2,0.0,1000.0,0.758409337236285
TKT2_reverse,0.0,1000.0,0.758409337236285
TPI,2.37461723658187,1000.0,0.758409337236285
TPI_reverse,0.0,997.308254721346,0.758409337236285
